id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3044843,J1416,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,ITC MIDWEST,Worth County,IA,DPP-2019,West,GIA,NRIS,Worth County - Glenworth 161 kV Line tap,149.00,149.00,149.00,149.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-02-21T05:00:00+00:00,,,
3044844,J1428,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Cass County,ND,DPP-2019,West,GIA,NRIS,Buffalo 345kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-24T04:00:00+00:00,,,
3044845,J1417,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,ITC MIDWEST,Worth County,IA,DPP-2019,West,GIA,NRIS,Ledyard - Colby 345 kV Line Tap,75.00,75.00,75.00,75.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2022-02-21T05:00:00+00:00,,,
3044846,J1395,2019-04-29T04:00:00+00:00,2023-09-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Lyon County,MN,DPP-2019,West,GIA,NRIS,Hawks Nest Lake - Lyon County 345 kV Line Tap,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-09-01T04:00:00+00:00,,,
3044847,J1429,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,DAIRYLAND POWER COOPERATIVE,Juneau County,WI,DPP-2019,East (ATC),GIA,NRIS,Whistiling Wings 69 kV Substation,24.00,24.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-05-18T04:00:00+00:00,,,
3044848,J1396,2019-04-29T04:00:00+00:00,2021-12-01T05:00:00+00:00,HOOSIER ENERGY,Pike County,IN,DPP-2019,Central,GIA,NRIS,Ratts-Victory 161kV Line,150.00,150.00,60.00,60.00,60.00,60.00,Solar,Photovoltaic,Done,,In Service,,2024-08-20T04:00:00+00:00,,2023-01-30T05:00:00+00:00
3044849,J1418,2019-04-29T04:00:00+00:00,2021-12-01T05:00:00+00:00,AMEREN ILLINOIS,Pulaski County,IL,DPP-2019,Central,GIA,NRIS,Joppa-Joppa North Bus 161kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-01-02T05:00:00+00:00,,,
3044850,J1430,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,METC,Calhoun County,MI,DPP-2019,East (ITC),GIA,NRIS,Verona - Foundary 138kV Line,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Not Started,,2023-08-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3044851,J1436,2019-04-29T04:00:00+00:00,2022-11-15T05:00:00+00:00,"ENTERGY LOUISIANA, LLC",Morehouse Parish,LA,DPP-2019,South,GIA,ERIS,Oak Ridge 115 kV Substation,50.00,50.00,50.00,0.00,50.00,0.00,Solar,Photovoltaic,Done,,In Service,,2023-07-01T04:00:00+00:00,2021-11-29T05:00:00+00:00,2021-11-30T05:00:00+00:00
3044852,J1397,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,DAIRYLAND POWER COOPERATIVE,Juneau County,WI,DPP-2019,East (ATC),GIA,NRIS,Whistling Wings 69 kV Substation,25.00,25.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-05-18T04:00:00+00:00,,,
3044853,J1431,2019-04-29T04:00:00+00:00,2021-06-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. James Parish,LA,DPP-2019,South,GIA,NRIS,Vacherie 230kV Substation,200.00,200.00,90.00,90.00,90.00,90.00,Solar,Photovoltaic,Done,,Not Started,,2024-05-01T04:00:00+00:00,2022-04-07T04:00:00+00:00,2022-04-09T04:00:00+00:00
3044854,J1419,2019-04-29T04:00:00+00:00,2022-07-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Greene County,IN,DPP-2019,Central,GIA,NRIS,Edwardsport - Amo 345 kV Line Tap,250.00,250.00,250.00,250.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-05-20T04:00:00+00:00,,,
3044855,J1437,2019-04-29T04:00:00+00:00,2021-04-30T04:00:00+00:00,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,Carroll County,AR,DPP-2019,South,GIA,NRIS,AECC Dry Creek 161kV Switchyard Station,180.00,180.00,180.00,180.00,180.00,180.00,Wind,Wind Turbine,Done,,Under Construction,,2024-05-01T04:00:00+00:00,2021-12-22T05:00:00+00:00,2021-11-30T05:00:00+00:00
3044856,J1398,2019-04-29T04:00:00+00:00,2022-12-01T05:00:00+00:00,HOOSIER ENERGY,Pike County,IN,DPP-2019,Central,GIA,NRIS,Ratts 161kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3044857,J1420,2019-04-29T04:00:00+00:00,2022-09-15T04:00:00+00:00,MIDAMERICAN ENERGY COMPANY,Rock Island County,IL,DPP-2019,Central,GIA,NRIS,Sub #107 69 kV Substation,48.00,48.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-05T05:00:00+00:00,,,
3044858,J1432,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,ITC MIDWEST,Clinton County,IA,DPP-2019,West,GIA,NRIS,Salem  - Rock Creek 345kV Line,250.00,250.00,250.00,250.00,250.00,0.00,Wind,Wind Turbine,Done,,Not Started,,2025-09-01T04:00:00+00:00,2022-10-31T04:00:00+00:00,2022-10-31T04:00:00+00:00
3044859,J1399,2019-04-29T04:00:00+00:00,2021-12-01T05:00:00+00:00,METC,Ingham County,MI,DPP-2019,East (ITC),GIA,NRIS,Delhi - Churchill - Tompkins  138kV Line,90.00,90.00,90.00,90.00,90.00,90.00,Solar,Photovoltaic,Done,,Not Started,,2025-03-01T05:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3044860,J1421,2019-04-29T04:00:00+00:00,2021-10-20T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",East Feliciana Parish,LA,DPP-2019,South,GIA,NRIS,Moler 230 kV Substation,300.00,300.00,300.00,300.00,300.00,300.00,Solar,Photovoltaic,Done,,Under Construction,,2024-12-01T05:00:00+00:00,,2021-06-01T04:00:00+00:00
3044861,J1433,2019-04-29T04:00:00+00:00,2021-06-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Washington Parish,LA,DPP-2019,South,GIA,NRIS,Lagen Holton-Franklinton 115kV (J1184),50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-10-22T04:00:00+00:00,,,
3044862,J1438,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,ITC MIDWEST,Fayette County,IA,DPP-2019,West,GIA,NRIS,Windsor - Hazelton 161kV Line,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-06-28T04:00:00+00:00,,,
3044863,J1400,2019-04-29T04:00:00+00:00,2021-08-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Crittenden County,AR,DPP-2019,South,GIA,NRIS,Marked Tree - Marion 161 kV Line Tap,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-07-30T04:00:00+00:00,,,
3044864,J1422,2019-04-29T04:00:00+00:00,2021-10-20T04:00:00+00:00,AMEREN ILLINOIS,Edwards County,IL,DPP-2019,Central,GIA,NRIS,Albion - Olney 138 kV Line Tap,150.00,150.00,150.00,150.00,150.00,150.00,Hybrid,Solar/Battery,Done,,Not Started,,2024-10-20T04:00:00+00:00,,
3044865,J1434,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Monroe County,AR,DPP-2019,South,GIA,NRIS,"J907 230kV Sub, Brinkley East - Aubrey 230 kV Line",100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,In Service,,2024-04-01T04:00:00+00:00,2022-01-25T05:00:00+00:00,2022-01-26T05:00:00+00:00
3044866,J1423,2019-04-29T04:00:00+00:00,2022-04-20T04:00:00+00:00,METC,Ottawa County,MI,DPP-2019,East (ITC),GIA,NRIS,Campbell - Blendon 138kV Line,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-06-11T04:00:00+00:00,,,
3044867,J1439,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Tunica County,MS,DPP-2019,South,GIA,NRIS,Lula - Tunica 115 kV Line,40.00,40.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3044868,J1401,2019-04-29T04:00:00+00:00,2023-11-17T05:00:00+00:00,METC,Branch County,MI,DPP-2019,East (ITC),GIA,NRIS,Batavia - Wagner 138kV Line,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,In Service,,2024-04-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3044869,J1435,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,ITC MIDWEST,Dubuque County,IA,DPP-2019,West,GIA,NRIS,Center Grove 161kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-03-24T04:00:00+00:00,,,
3044870,J1402,2019-04-29T04:00:00+00:00,2021-08-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jackson County,AR,DPP-2019,South,GIA,NRIS,Cash  - Newport AB161kV Line,0.00,0.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Done,,Not Started,,2023-02-01T05:00:00+00:00,2021-11-29T05:00:00+00:00,2021-11-30T05:00:00+00:00
3044871,J1424,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,CLECO POWER LLC,Beauregard Parish,LA,DPP-2019,South,GIA,ERIS,Cooper - Penton Road 230kV Line,200.00,200.00,200.00,200.00,200.00,0.00,Solar,Photovoltaic,Done,,Under Construction,,2024-09-15T04:00:00+00:00,2021-11-29T05:00:00+00:00,2021-11-30T05:00:00+00:00
3044872,J1440,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Tunica County,MS,DPP-2019,South,GIA,NRIS,Lula - Tunica 115 kV Line,160.00,160.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Under Construction,,2024-12-15T05:00:00+00:00,2022-01-25T05:00:00+00:00,2022-01-26T05:00:00+00:00
3044873,J1441,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Terrebonne Parish,LA,DPP-2019,South,GIA,NRIS,Schriever 230 kV Substation,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-04-19T04:00:00+00:00,2025-05-01T04:00:00+00:00,2022-04-06T04:00:00+00:00,2022-04-02T04:00:00+00:00
3044874,J1403,2019-04-29T04:00:00+00:00,2023-09-01T04:00:00+00:00,METC,Ionia County,MI,DPP-2019,East (ITC),GIA,NRIS,Marquette 138 kV Substation,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-03-08T05:00:00+00:00,,,
3044875,J1425,2019-04-29T04:00:00+00:00,2020-06-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jefferson County,AR,DPP-2019,South,GIA,NRIS-Only,Pine Bluff International Paper 115 kV substation,114.00,114.00,0.00,114.00,0.00,114.00,Gas,Combined Cycle,Done,,In Service,,2022-05-19T04:00:00+00:00,2022-01-27T05:00:00+00:00,2022-01-28T05:00:00+00:00
3044876,J1404,2019-04-29T04:00:00+00:00,2022-10-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Sunflower County,MS,DPP-2019,South,GIA,NRIS,Drew 115kV Substation,167.00,167.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-07-23T04:00:00+00:00,,,
3044877,J1442,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",Polk County,TX,DPP-2019,South,GIA,ERIS,Rich (SHECO) - Livingston 138 kV Line Tap,165.00,165.00,105.00,105.00,105.00,0.00,Solar,Photovoltaic,Done,,Under Construction,,2025-05-01T04:00:00+00:00,2022-08-04T04:00:00+00:00,2022-08-04T04:00:00+00:00
3044878,J1443,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Union County,AR,DPP-2019,South,GIA,NRIS,Texas Eastern F SS - Strong SS 115 kV Line Tap,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-01-14T05:00:00+00:00,,,
3044879,J1444,2019-04-29T04:00:00+00:00,2015-08-01T04:00:00+00:00,ITC MIDWEST,Linn County,IA,DPP-2019,West,GIA,NRIS,Duane Arnold 345kV Substation,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Not Started,,2025-09-01T04:00:00+00:00,,
3044880,J1445,2019-04-29T04:00:00+00:00,2022-08-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Benton County,MN,DPP-2019,West,GIA,NRIS,Mayhew Lake 115kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2025-10-01T04:00:00+00:00,,2022-10-04T04:00:00+00:00
3044881,J1487,2019-04-29T04:00:00+00:00,2021-05-01T04:00:00+00:00,ITC MIDWEST,Freeborn County,MN,DPP-2019,West,GIA,NRIS,Freeborn 161kV substation,120.00,120.00,120.00,120.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2022-02-18T05:00:00+00:00,,,
3044882,J1488,2019-04-29T04:00:00+00:00,2024-03-31T04:00:00+00:00,Ameren Missouri,Randolph County,MO,DPP-2019,Central,GIA,NRIS,McCredie - Montgomery 345 kV Line Tap,500.00,500.00,500.00,500.00,500.00,500.00,,,Done,,Not Started,,,,
3044883,J1489,2019-04-29T04:00:00+00:00,2024-03-31T04:00:00+00:00,Ameren Missouri,Ralls County,MO,DPP-2019,Central,GIA,NRIS,Maywood - Spencer Creek 345 kV Line Tap,500.00,500.00,0.00,0.00,0.00,0.00,,,Withdrawn,,Not Started,2020-05-22T04:00:00+00:00,,,
3044884,J1476,2019-04-29T04:00:00+00:00,2023-10-01T04:00:00+00:00,ITC MIDWEST,Union County,IA,DPP-2019,West,GIA,NRIS,Creston East 69 kV Substation (J1132),25.00,25.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-03-24T04:00:00+00:00,,,
3044885,J1477,2019-04-29T04:00:00+00:00,2021-10-01T04:00:00+00:00,MIDAMERICAN ENERGY COMPANY,Scott County,IA,DPP-2019,West,GIA,NRIS,Sub 56 161 kV Substation (J1131),50.00,50.00,50.00,50.00,50.00,50.00,Battery Storage,Battery Storage,Done,,Not Started,,2024-10-01T04:00:00+00:00,2023-01-26T05:00:00+00:00,2023-01-26T05:00:00+00:00
3044886,J1478,2019-04-29T04:00:00+00:00,2021-10-01T04:00:00+00:00,ITC MIDWEST,Des Moines County,IA,DPP-2019,West,GIA,NRIS,Huntwoods 69 kV substation (J1135),25.00,25.00,25.00,25.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2022-02-18T05:00:00+00:00,,,
3044887,J1479,2019-04-29T04:00:00+00:00,2023-10-01T04:00:00+00:00,ITC MIDWEST,Des Moines County,IA,DPP-2019,West,GIA,NRIS,Burlington 161 kV Substation,100.00,100.00,100.00,100.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2022-02-18T05:00:00+00:00,,,
3044888,J1480,2019-04-29T04:00:00+00:00,2020-08-04T04:00:00+00:00,MIDAMERICAN ENERGY COMPANY,Black Hawk County,IA,DPP-2019,West,GIA,NRIS,Shawlis - Electric Farms 161kV Line,70.00,70.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-04-14T04:00:00+00:00,,,
3044889,J1481,2019-04-29T04:00:00+00:00,2022-08-15T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Howard County,IN,DPP-2019,Central,GIA,NRIS,Greentown 230 kV substation,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Not Started,,2025-08-15T04:00:00+00:00,,2023-01-30T05:00:00+00:00
3044890,J1482,2019-04-29T04:00:00+00:00,2022-08-15T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,White County,IN,DPP-2019,Central,GIA,NRIS,Monticello - Springboro 138 kV Line Tap,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Not Started,,2024-05-01T04:00:00+00:00,,2022-06-27T04:00:00+00:00
3044891,J1483,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,American Transmission Co. LLC,Iowa County,WI,DPP-2019,East (ATC),GIA,ERIS,Hill Valley 345 kV Substation,99.00,99.00,99.00,0.00,99.00,0.00,Wind,Wind Turbine,Done,,Not Started,,2026-09-01T04:00:00+00:00,,2022-09-09T04:00:00+00:00
3044892,J1484,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Union County,AR,DPP-2019,South,GIA,NRIS,Texas Eastern F SS - Strong SS 115 kV Line Tap,25.00,25.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-01-14T05:00:00+00:00,,,
3044893,J1485,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,OTTER TAIL POWER COMPANY,Deuel County,SD,DPP-2019,West,GIA,ERIS,Astoria 345 kV Substation (J493/J510),250.00,250.00,250.00,0.00,250.00,0.00,Wind,Wind Turbine,Done,,Not Started,,2027-10-30T04:00:00+00:00,,
3044894,J1490,2019-04-29T04:00:00+00:00,2024-03-31T04:00:00+00:00,Ameren Missouri,Randolph County,MO,DPP-2019,Central,GIA,NRIS,McCredie - Montgomery 345 kV Line Tap,1000.00,1000.00,1000.00,1000.00,1000.00,940.00,,,Done,,Not Started,,,,
3044895,J203,2017-06-16T04:00:00+00:00,2012-09-01T04:00:00+00:00,ITC MIDWEST,Sanilac County,MI,DPP-2017-AUG,East (ITC),GIA,NRIS,Greenwood - Banner 345kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-01-09T05:00:00+00:00,,,
3044896,J659,2017-06-16T04:00:00+00:00,2019-04-01T04:00:00+00:00,Entergy,Franklin Parish,LA,DPP-2017-AUG,South,GIA,NRIS,Winnsboro to Gilbert 115 kV line,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-01-07T05:00:00+00:00,,,
3044897,J628,2017-06-16T04:00:00+00:00,2022-07-01T04:00:00+00:00,GREAT RIVER ENERGY,"Grand Forks County,Nelson County",ND,DPP-2017-AUG,West,GIA,ERIS,Ramsey - Prairie 230kV Line Tap,400.00,400.00,400.00,400.00,400.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2021-11-09T05:00:00+00:00,,2021-09-12T04:00:00+00:00,2021-09-13T04:00:00+00:00
3044898,J310,2017-06-16T04:00:00+00:00,2017-09-01T04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,"Dodge County,Steele County",MN,DPP-2017-AUG,West,GIA,NRIS,West Owatonna-AL Corn Dist-Byron 161kV Line,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-02-11T05:00:00+00:00,,,
3044899,J662,2016-07-11T04:00:00+00:00,2018-10-15T04:00:00+00:00,Entergy,Crittenden County,AR,DPP-2017-FEB,South,GIA,NRIS,Marked Tree - Marion 161kV Line,100.05,100.05,100.05,100.05,100.05,100.05,Wind,Wind Turbine,Withdrawn,,Withdrawn,2019-01-03T05:00:00+00:00,2020-07-31T04:00:00+00:00,2018-10-09T04:00:00+00:00,2018-05-15T04:00:00+00:00
3044900,J632,2017-06-16T04:00:00+00:00,2018-09-15T04:00:00+00:00,METC,"Berrien County,Van Buren County",MI,DPP-2017-AUG,East (ITC),GIA,NRIS,Argenta - Plaisades 345kV Line,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-01-09T05:00:00+00:00,,,
3044901,J418,2017-06-16T04:00:00+00:00,2016-11-01T04:00:00+00:00,Entergy,Polk County,TX,DPP-2017-AUG,South,GIA,NRIS,Rich - Livingston 138kV Line,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-01-07T05:00:00+00:00,,,
3044902,J635,2016-05-09T04:00:00+00:00,2018-02-28T05:00:00+00:00,Entergy,Concordia Parish,LA,DPP-2017-FEB,South,GIA,NRIS,Tap - Entergy 115kV T-line Natchez/South Plantation (ID:668) 1mile from Plantation Sub,35.00,35.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2017-06-15T04:00:00+00:00,,,
3044903,J663,2017-06-16T04:00:00+00:00,2018-10-01T04:00:00+00:00,Entergy,Phillips County,AR,DPP-2017-AUG,South,GIA,NRIS,Robert E Ritchie 230kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,In Service,,2022-05-01T04:00:00+00:00,2020-03-20T04:00:00+00:00,2019-10-03T04:00:00+00:00
