id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3037060,J1044,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,American Transmission Co. LLC,Walworth County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,North Lake Geneva - Sugar Creek - Burlington 138kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-10-24T04:00:00+00:00,,,
3037061,J1014,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,METC,Jackson County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Tompkins - Blackstone 138kV Line,80.00,80.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-12-02T05:00:00+00:00,,,
3037062,J1038,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Grant County,MN,DPP-2018-APR,West,GIA,ERIS,Grant Co. - E. Fergus Falls - Hoot Lake 115 kV Line Tap,32.50,32.50,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3037063,J1045,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Murray County,MN,DPP-2018-APR,West,GIA,NRIS,Fenton - Chanarambie 115kV Line Tap,20.00,20.00,20.00,20.00,20.00,20.00,Battery Storage,Battery Storage,Done,,Under Construction,,2024-07-30T04:00:00+00:00,2022-02-07T05:00:00+00:00,2022-02-07T05:00:00+00:00
3037064,J1015,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,METC,Otsego County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Gaylord 138kV Substation,80.00,80.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-03-27T04:00:00+00:00,,,
3037065,J1039,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,Ameren Missouri,Warren County,MO,DPP-2018-APR,Central,GIA,NRIS,Enon - Montogomery 345kV Line Tap,50.00,50.00,50.00,50.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-03-10T05:00:00+00:00,,,
3037066,J1046,2018-03-12T04:00:00+00:00,2020-10-31T04:00:00+00:00,ITC MIDWEST,Washtenaw County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Majestic - Lemoyne 345 kV Line Tap,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2019-11-21T05:00:00+00:00,,,
3037067,J1047,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,American Transmission Co. LLC,Walworth County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,North Lake Geneva - Sugar Creek - Burlington 138kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-10-24T04:00:00+00:00,,,
3037068,J1016,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",Gibson County,IN,DPP-2018-APR,Central,GIA,NRIS,Francisco - Toyota Z75 138kV Line Tap,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-01-06T05:00:00+00:00,,,
3037069,J1048,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,METC,"Mecosta County,Montcalm County",MI,DPP-2018-APR,East (ITC),GIA,NRIS,Vergennes - Nelson Road 345kV Line Tap,250.00,250.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-03-28T04:00:00+00:00,,,
3037070,J1017,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC","Carroll County,White County",IN,DPP-2018-APR,Central,GIA,NRIS,Springboro 138 kV Substation,125.00,125.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-10-03T04:00:00+00:00,,,
3037071,J1018,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Miami County,IN,DPP-2018-APR,Central,GIA,NRIS,Peru South East - Greentown 230 kV Line Tap,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-10-03T04:00:00+00:00,,,
3037072,J1049,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,COOPERATIVE ENERGY,Forrest County,MS,DPP-2018-APR,South,GIA,NRIS,Purvis 161 kV Substation,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037073,J1019,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,Ameren Missouri,Boone County,MO,DPP-2018-APR,Central,GIA,NRIS,Overton - McCredie 345 kV Line Tap,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-10-03T04:00:00+00:00,,,
3037074,J1050,2018-03-12T04:00:00+00:00,2022-06-03T04:00:00+00:00,ITC MIDWEST,"Boone County,Hamilton County",IA,DPP-2018-APR,West,GIA,NRIS,Doud Tap 161 kV Substation,225.00,225.00,225.00,225.00,225.00,225.00,Wind,Wind Turbine,Done,,In Service,,2022-07-01T04:00:00+00:00,2022-01-17T05:00:00+00:00,2022-01-18T05:00:00+00:00
3037075,J1051,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,American Transmission Co. LLC,Jefferson County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,Concord 138kV Substation,50.00,50.00,50.00,50.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-05-19T04:00:00+00:00,,,
3037076,J1052,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,METC,Jackson County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Beecher - Seamless East 138kV Line Tap,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-03-27T04:00:00+00:00,,,
3037077,J1053,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,American Transmission Co. LLC,Jefferson County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,Concord SW YD 138 kV Substation,300.00,300.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-05-19T04:00:00+00:00,,,
3037078,J1060,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",St. Francis County,AR,DPP-2018-APR,South,GIA,NRIS,West Memphis - Keo 500 kV Line Tap,500.00,500.00,500.00,500.00,450.00,400.00,Solar,Photovoltaic,Done,,Under Construction,,2023-05-01T04:00:00+00:00,2020-08-19T04:00:00+00:00,2020-03-30T04:00:00+00:00
3037079,J1080,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,AMEREN ILLINOIS,"DeWitt County,McLean County",IL,DPP-2018-APR,Central,GIA,NRIS,Brokaw - Clinton 345kV Line Tap,99.00,99.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-03-22T04:00:00+00:00,,,
3037080,J1054,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Goodhue County,MN,DPP-2018-APR,West,GIA,NRIS,Cannon Falls 115kV Substation,30.00,30.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3037081,J1081,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,OTTER TAIL POWER COMPANY,Polk County,MN,DPP-2018-APR,West,GIA,NRIS,Winger 115kV Substation,300.00,300.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-03-28T04:00:00+00:00,,,
3037082,J1061,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Wabasha County,MN,DPP-2018-APR,West,GIA,NRIS,Briggs Rd - N. Rochester 345 kV Line Tap,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3037083,J1055,2018-03-12T04:00:00+00:00,2020-09-30T04:00:00+00:00,AMEREN ILLINOIS,Mason County,IL,DPP-2018-APR,Central,GIA,NRIS,Mason Substation 138 kV Bus,144.00,144.00,144.00,144.00,144.00,144.00,Wind,Wind Turbine,Done,,In Service,,2020-10-15T04:00:00+00:00,2021-11-13T05:00:00+00:00,2019-07-31T04:00:00+00:00
3037084,J1082,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,Ameren Missouri,"Grundy County,Mercer County",MO,DPP-2018-APR,West,GIA,NRIS,Zachary 345 kV Substation,400.00,400.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-03-28T04:00:00+00:00,,,
3037085,J1062,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,ITC MIDWEST,Washtenaw County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Majestic - Lemoyne 345 kV Line Tap,200.00,200.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Not Started,,2023-06-01T04:00:00+00:00,2021-04-23T04:00:00+00:00,2020-12-22T05:00:00+00:00
3037086,J1056,2018-03-12T04:00:00+00:00,2020-10-31T04:00:00+00:00,ITC MIDWEST,Monroe County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Lulu - Monroe 345 kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-11-21T05:00:00+00:00,,,
3037087,J1083,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,METC,Eaton County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Oneida138kV Substation,70.00,70.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-12-02T05:00:00+00:00,,,
3037088,J1090,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,METC,Ingham County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Tompkins - Churchill Jct 138 kV Line Tap,90.00,90.00,90.00,90.00,90.00,90.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-02-04T05:00:00+00:00,,,2020-12-22T05:00:00+00:00
3037089,J1063,2018-03-12T04:00:00+00:00,2022-10-31T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Clinton County,IN,DPP-2018-APR,Central,GIA,NRIS,New London - Frankfort 230kV Line Tap,195.00,195.00,195.00,195.00,195.00,195.00,Solar,Photovoltaic,Done,,Under Construction,,2022-08-01T04:00:00+00:00,2022-03-09T05:00:00+00:00,2021-03-29T04:00:00+00:00
3037090,J1057,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,ITC MIDWEST,Jackson County,MN,DPP-2018-APR,West,GIA,NRIS,Brewster - Heron Lake 161 kV Line,125.00,125.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3037091,J1070,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Washington County,MS,DPP-2018-APR,South,GIA,NRIS,SE Greenville 115kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037092,J1084,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,ITC MIDWEST,Clinton County,IA,DPP-2018-APR,West,GIA,NRIS,Rock Creek 345 kV Substation,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Under Construction,,2023-09-01T04:00:00+00:00,2021-06-15T04:00:00+00:00,2021-06-15T04:00:00+00:00
3037093,J1064,2018-03-12T04:00:00+00:00,2020-10-31T04:00:00+00:00,METC,Ionia County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Marquette - Vergennes 138 kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-11-21T05:00:00+00:00,,,
3037094,J1091,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Craighead County,AR,DPP-2018-APR,South,GIA,NRIS,Power Line Road 161 kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037095,J1058,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,Lake County,IN,DPP-2018-APR,Central,GIA,NRIS,Schahfer-St. John 345kV Line Tap,300.00,300.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Under Construction,,2024-06-01T04:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-15T04:00:00+00:00
3037096,J1071,2018-03-12T04:00:00+00:00,2021-01-20T05:00:00+00:00,METC,Oceana County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Donaldson 138 kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2021-01-15T05:00:00+00:00,2021-03-26T04:00:00+00:00,2021-03-26T04:00:00+00:00
3037097,J1085,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,American Transmission Co. LLC,"Marathon County,Taylor County,Wood County",WI,DPP-2018-APR,East (ATC),GIA,NRIS,Gardner Park - J821 POI - Stone Lake 345 kV Line Tap,300.00,300.00,300.00,300.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-05-19T04:00:00+00:00,,,
3037098,J1065,2018-03-12T04:00:00+00:00,2020-10-31T04:00:00+00:00,METC,Gratiot County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Alma - Vestaburg 138kV Line Tap,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-11-21T05:00:00+00:00,,,
3037099,J1059,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,Ameren Missouri,Cape Girardeau County,MO,DPP-2018-APR,Central,GIA,NRIS,Kelso - Lutesville 345 kV Line Tap,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-01-07T05:00:00+00:00,,,
3037100,J1072,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Mower County,MN,DPP-2018-APR,West,GIA,NRIS,Adams 345 kV Substation,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Under Construction,,2023-08-01T04:00:00+00:00,2021-06-15T04:00:00+00:00,2021-06-15T04:00:00+00:00
3037101,J1086,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,ITC MIDWEST,Nobles County,MN,DPP-2018-APR,West,GIA,NRIS,Elk - Brewster 161 kV Line Tap,120.00,120.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3037102,J1066,2018-03-12T04:00:00+00:00,2019-07-31T04:00:00+00:00,"PRAIRIE POWER, INC.",Pike County,IL,DPP-2018-APR,Central,GIA,E-NRIS,El Dara Junction - Pittsfield 69 kV Line Tap,44.00,44.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-05-17T04:00:00+00:00,,,
3037103,J1092,2018-03-12T04:00:00+00:00,2022-09-30T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Saint Croix County,WI,DPP-2018-APR,West,GIA,NRIS,Three Lakes 115 kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Not Started,,2023-10-01T04:00:00+00:00,2021-06-15T04:00:00+00:00,2021-06-15T04:00:00+00:00
3037104,J1073,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Iberville Parish,LA,DPP-2018-APR,South,GIA,NRIS,Webre 500 kV Substation,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037105,J1067,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,"Jasper County,Pulaski County",IN,DPP-2018-APR,Central,GIA,NRIS,Reynolds - Burr Oak 345kV Line,240.00,240.00,240.00,240.00,240.00,240.00,Solar,Photovoltaic,Done,,Under Construction,,2023-10-20T04:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-13T04:00:00+00:00
3037106,J1087,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,Ameren Missouri,Scott County,MO,DPP-2018-APR,Central,GIA,NRIS,Miner - Kelso 161 kV Line Tap,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Under Construction,,2023-12-02T05:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-13T04:00:00+00:00
3037107,J1093,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC","Desha County,Drew County",AR,DPP-2018-APR,South,GIA,NRIS,Reed Switch 115kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037108,J1074,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",Gibson County,IN,DPP-2018-APR,Central,GIA,NRIS,Francisco 138 kV sub,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Withdrawn,,Withdrawn,2023-10-27T04:00:00+00:00,2022-11-15T05:00:00+00:00,,2021-03-29T04:00:00+00:00
3037109,J1068,2018-03-12T04:00:00+00:00,2020-10-31T04:00:00+00:00,ITC MIDWEST,Washtenaw County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Dorset 120 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-11-21T05:00:00+00:00,,,
3037110,J1088,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,METC,Shiawassee County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Cornell - Layton 138 kV Line Tap,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Withdrawn,,Withdrawn,2021-02-04T05:00:00+00:00,,,2020-12-22T05:00:00+00:00
3037111,J1094,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,AMEREN ILLINOIS,Washington County,IL,DPP-2018-APR,Central,GIA,NRIS,Prest 138kV Switching Station,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Under Construction,,2024-01-15T05:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-13T04:00:00+00:00
3037112,J1069,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,"Jasper County,Pulaski County",IN,DPP-2018-APR,Central,GIA,NRIS,Reynolds 345kV Substation,200.00,200.00,200.00,200.00,200.00,200.00,Wind,Wind Turbine,Done,,Under Construction,,2023-04-20T04:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-13T04:00:00+00:00
3037113,J1075,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,METC,Cass County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Argenta - Weeds Lake - Hiple 345kV Line Tap,350.00,350.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-11-01T04:00:00+00:00,,,
3037114,J1089,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,METC,Shiawassee County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Cornell - Bell Rd 138 kV Line Tap,170.00,170.00,170.00,170.00,170.00,170.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-02-04T05:00:00+00:00,,,2020-12-22T05:00:00+00:00
3037115,J1076,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. James Parish,LA,DPP-2018-APR,South,GIA,NRIS,Vacherie Sub 230 kV Substation,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Under Construction,,2022-09-01T04:00:00+00:00,2021-01-06T05:00:00+00:00,2020-07-01T04:00:00+00:00
3037116,J1095,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",DeSoto County,MS,DPP-2018-APR,South,GIA,NRIS,Twinkletown 230kV Substation,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037117,J1077,2018-03-12T04:00:00+00:00,2020-09-01T04:00:00+00:00,METC,Cass County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Argenta - Weeds Lake - Hiple 345kV Line Tap,250.00,250.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2018-11-01T04:00:00+00:00,,,
3037118,J1096,2018-03-12T04:00:00+00:00,2021-01-02T05:00:00+00:00,AMEREN ILLINOIS,Saline County,IL,DPP-2018-APR,Central,GIA,NRIS,Norris City North - Muddy 138 kV Line,150.00,150.00,150.00,150.00,150.00,150.00,Solar,Photovoltaic,Done,,Under Construction,,2024-01-01T05:00:00+00:00,2021-10-12T04:00:00+00:00,2021-10-13T04:00:00+00:00
3037119,J1078,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Mississippi County,AR,DPP-2018-APR,South,GIA,NRIS,San Souci 500 kV Substation,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037120,J1097,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY ARKANSAS, LLC","Lonoke County,Pulaski County",AR,DPP-2018-APR,South,GIA,NRIS,KEO EHV 500 kV Substation,500.00,500.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037121,J1079,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. Charles Parish,LA,DPP-2018-APR,South,GIA,NRIS,Waterford 1&2 230 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037122,J1098,2018-03-12T04:00:00+00:00,2022-09-30T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Jackson County,MN,DPP-2018-APR,West,GIA,NRIS,Lakefield 345 kV Substation,40.00,40.00,40.00,40.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-09T05:00:00+00:00,,,
3037123,J1099,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Iberville Parish,LA,DPP-2018-APR,South,GIA,NRIS,Derrick 230 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037124,J1120,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,"ENTERGY TEXAS, INC.",Jefferson County,TX,DPP-2018-APR,South,GIA,NRIS,Big Hill CO - Bayou Farms CO 138 kV Line Tap,145.00,145.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-08-23T04:00:00+00:00,,,
3037125,J1121,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,American Transmission Co. LLC,Marathon County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,Stone Lake - (Pershing) - Gardner Park 345 kV Line Tap,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-05-19T04:00:00+00:00,,,
3037126,J1122,2018-03-12T04:00:00+00:00,2022-09-01T04:00:00+00:00,MIDAMERICAN ENERGY COMPANY,Pottawattamie County,IA,DPP-2018-APR,West,GIA,NRIS,Council Bluffs - Fallow Avenue 345 kV Line Tap,200.00,200.00,200.00,200.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2021-03-09T05:00:00+00:00,,,
3037127,J1123,2018-03-12T04:00:00+00:00,2021-09-01T04:00:00+00:00,Ameren Missouri,Audrain County,MO,DPP-2018-APR,Central,GIA,NRIS,Spencer Creek 345 kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-01-02T05:00:00+00:00,,,
3037128,J1140,2018-03-12T04:00:00+00:00,2020-08-01T04:00:00+00:00,MINNESOTA POWER,Benton County,MN,DPP-2018-APR,West,GIA,NRIS,Platte River 115 kV Substation,80.00,80.00,80.00,80.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-09T05:00:00+00:00,,,
3037129,J1100,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,"ENTERGY TEXAS, INC.",Grimes County,TX,DPP-2018-APR,South,GIA,NRIS,Grimes 345 kV Substation,200.00,200.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-08-29T04:00:00+00:00,,,
3037130,J1124,2018-03-12T04:00:00+00:00,2021-09-15T04:00:00+00:00,SMMPA,Olmsted County,MN,DPP-2018-APR,West,GIA,NRIS,Byron 345kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2024-06-01T04:00:00+00:00,2021-06-15T04:00:00+00:00,2021-06-15T04:00:00+00:00
3037131,J1141,2018-03-12T04:00:00+00:00,2019-10-01T04:00:00+00:00,METC,Manistee County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Filer - BoxbdJ - Stronach 138kV Line Tap,17.00,17.00,0.00,0.00,0.00,0.00,Gas,Combined Cycle,Withdrawn,,Not Started,2018-09-07T04:00:00+00:00,,,
3037132,J1142,2018-03-12T04:00:00+00:00,2020-06-01T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",St. James Parish,LA,DPP-2018-APR,South,GIA,NRIS,Vacherie 230kV Substation,20.00,20.00,20.00,20.00,20.00,20.00,Solar,Photovoltaic,Done,,In Service (with Provisional GIA),,2020-07-01T04:00:00+00:00,2020-07-10T04:00:00+00:00,2018-12-12T05:00:00+00:00
3037133,J1125,2018-03-12T04:00:00+00:00,2021-07-31T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Cross County,AR,DPP-2018-APR,South,GIA,NRIS,Wynne South - Wynne East AECC 161 kV Line Tap,135.00,135.00,135.00,135.00,135.00,135.00,Solar,Photovoltaic,Done,,Under Construction,,2023-03-01T05:00:00+00:00,2020-08-12T04:00:00+00:00,2020-03-30T04:00:00+00:00
