id,projectNumber,queueDate,inService,transmissionOwner,county,state,studyCycle,studyGroup,studyPhase,svcType,poiName,summerNetMW,winterNetMW,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,fuelType,facilityType,applicationStatus,sisPhase1,postGIAStatus,withdrawnDate,negInService,doneDate,giaToExec
3040947,J1171,2018-03-12T04:00:00+00:00,2021-08-01T04:00:00+00:00,American Transmission Co. LLC,Dodge County,WI,DPP-2018-APR,East (ATC),GIA,NRIS,Butternut 138 kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2023-01-26T05:00:00+00:00,2021-05-19T04:00:00+00:00,2021-05-19T04:00:00+00:00
3040948,J1172,2018-03-12T04:00:00+00:00,2021-07-01T04:00:00+00:00,METC,Genesee County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Dort - Garfield 138 kV Line Tap,50.00,50.00,50.00,50.00,50.00,50.00,Solar,Photovoltaic,Done,,Under Construction,,2023-08-01T04:00:00+00:00,2021-05-03T04:00:00+00:00,2020-12-22T05:00:00+00:00
3040949,J1190,2019-01-22T05:00:00+00:00,2023-10-01T04:00:00+00:00,ITC MIDWEST,Clinton County,IA,DPP-2019,West,GIA,NRIS,Calamus East 161 kV Substation,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Not Started,,2025-08-01T04:00:00+00:00,2023-01-26T05:00:00+00:00,2023-01-26T05:00:00+00:00
3040950,J1173,2018-03-12T04:00:00+00:00,2019-12-01T05:00:00+00:00,CONSUMERS ENERGY COMPANY,Lenawee County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Raisin - METC Tap 138kV Line Tap,80.00,80.00,80.00,80.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-06-30T04:00:00+00:00,,,
3040951,J1191,2019-02-04T05:00:00+00:00,2022-07-31T04:00:00+00:00,"City of Columbia, MO",Boone County,MO,DPP-2019,Central,GIA,NRIS,Bolstad 69 kV Substation,64.00,64.00,64.00,64.00,64.00,64.00,Solar,Photovoltaic,Withdrawn,,Not Started,2025-02-10T05:00:00+00:00,2025-02-28T05:00:00+00:00,,
3040952,J1174,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,ITC MIDWEST,Worth County,IA,DPP-2018-APR,West,GIA,NRIS,Ledyard - Colby 345 kV Line Tap,165.00,165.00,165.00,165.00,165.00,165.00,Solar,Photovoltaic,Done,,Under Construction,,2024-06-30T04:00:00+00:00,2022-02-07T05:00:00+00:00,2022-02-07T05:00:00+00:00
3040953,J1192,2019-03-25T04:00:00+00:00,2021-07-01T04:00:00+00:00,METC,Eaton County,MI,DPP-2019,East (ITC),GIA,NRIS,Oneida 138kV Substation,35.00,35.00,35.00,35.00,35.00,35.00,Solar,Photovoltaic,Withdrawn,,Withdrawn,2022-10-25T04:00:00+00:00,2024-07-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3040954,J1175,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,ITC MIDWEST,Worth County,IA,DPP-2018-APR,West,GIA,ERIS,Ledyard - Colby 345kV Line Tap,165.00,165.00,165.00,165.00,165.00,0.00,Wind,Wind Turbine,Done,,Not Started,,2024-06-30T04:00:00+00:00,2022-02-07T05:00:00+00:00,2022-02-07T05:00:00+00:00
3040955,J1193,2019-04-22T04:00:00+00:00,2023-10-01T04:00:00+00:00,MONTANA-DAKOTA UTILITIES CO.,Morton County,ND,DPP-2019,West,GIA,NRIS,Heskitt 115 kV Switchyard,103.10,103.10,0.00,0.00,0.00,0.00,Gas,Combustion Turbine (Simple Cycle),Withdrawn,,Not Started,2020-04-28T04:00:00+00:00,,,
3040956,J1176,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,ITC MIDWEST,"Cerro Gordo County,Worth County",IA,DPP-2018-APR,West,GIA,NRIS,Lime Creek 161 kV Substation,145.00,145.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2019-08-15T04:00:00+00:00,,,
3040957,J1194,2019-04-24T04:00:00+00:00,2021-10-01T04:00:00+00:00,METC,"Midland County,Saginaw County",MI,DPP-2019,East (ITC),GIA,NRIS,Murphy 138 kV Substation,225.20,225.20,225.20,225.20,225.20,225.20,Wind,Wind Turbine,Done,,In Service (with Provisional GIA),,2021-11-01T04:00:00+00:00,,2020-08-04T04:00:00+00:00
3040958,J1177,2018-03-12T04:00:00+00:00,2020-09-30T04:00:00+00:00,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Schuyler County,MO,DPP-2018-APR,West,GIA,NRIS,Hughes 345 kV Switching Station (J541 POI),300.00,300.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3040959,J1195,2019-04-24T04:00:00+00:00,2021-10-01T04:00:00+00:00,METC,Branch County,MI,DPP-2019,East (ITC),GIA,NRIS,Wagner 138 kV Substation,150.40,150.40,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-01-03T05:00:00+00:00,,,
3040960,J1178,2018-03-12T04:00:00+00:00,2020-07-01T04:00:00+00:00,METC,Eaton County,MI,DPP-2018-APR,East (ITC),GIA,NRIS,Oneida 138 kV Substation,65.00,65.00,65.00,65.00,65.00,65.00,Solar,Photovoltaic,Withdrawn,,Withdrawn,2021-08-06T04:00:00+00:00,2023-08-01T04:00:00+00:00,2021-05-03T04:00:00+00:00,2020-12-22T05:00:00+00:00
3040961,J1196,2019-04-25T04:00:00+00:00,2022-08-29T04:00:00+00:00,ITC MIDWEST,Sanilac County,MI,DPP-2019,East (ITC),GIA,NRIS,Greenwood - Rapson (Banner) 345 kV Line Tap,200.00,200.00,200.00,200.00,200.00,200.00,Solar,Photovoltaic,Done,,Not Started,,2025-08-09T04:00:00+00:00,2022-10-31T04:00:00+00:00,2022-10-31T04:00:00+00:00
3040962,J1179,2018-03-12T04:00:00+00:00,2021-10-31T04:00:00+00:00,NORTHERN STATES POWER COMPANY,Chisago County,MN,DPP-2018-APR,West,GIA,NRIS,Rush City - Red Rock 230 kV Line Tap,300.00,300.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-03-25T04:00:00+00:00,,,
3040963,J1197,2019-04-25T04:00:00+00:00,2021-06-15T04:00:00+00:00,AMEREN ILLINOIS,LaSalle County,IL,DPP-2019,Central,GIA,NRIS,Corbin 138kV Substation,75.00,75.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040964,J1198,2019-04-25T04:00:00+00:00,2021-06-15T04:00:00+00:00,AMEREN ILLINOIS,Jasper County,IL,DPP-2019,Central,GIA,NRIS,Newton 345kV Substation,51.80,51.80,51.80,51.80,51.80,51.80,Hybrid,Solar/Battery,Done,,Not Started,,2023-04-01T04:00:00+00:00,,2022-04-22T04:00:00+00:00
3040965,J1199,2019-04-25T04:00:00+00:00,2021-06-15T04:00:00+00:00,AMEREN ILLINOIS,Fulton County,IL,DPP-2019,Central,GIA,NRIS,Duck Creek 345kV Substation,20.00,20.00,20.00,20.00,20.00,20.00,Hybrid,Solar/Battery,Done,,Not Started,,2023-06-01T04:00:00+00:00,,2022-04-22T04:00:00+00:00
3040966,J1240,2019-04-29T04:00:00+00:00,2022-09-01T04:00:00+00:00,Ameren Missouri,Audrain County,MO,DPP-2019,Central,GIA,NRIS,Spencer Creek 345kV Substation,135.00,135.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-11-01T04:00:00+00:00,,,
3040967,J1241,2019-04-29T04:00:00+00:00,2022-09-01T04:00:00+00:00,AMEREN ILLINOIS,Jefferson County,IL,DPP-2019,Central,GIA,NRIS,West Mt Vernon - Xenia 345kV Line,200.00,200.00,165.00,165.00,165.00,165.00,Solar,Photovoltaic,Done,,Not Started,,2024-12-10T05:00:00+00:00,,2023-03-30T04:00:00+00:00
3040968,J1242,2019-04-29T04:00:00+00:00,2022-05-15T04:00:00+00:00,AMEREN ILLINOIS,Hancock County,IL,DPP-2019,Central,GIA,E-NRIS,Hamilton Line 796 Tap to Audrian 69kV Line,25.00,25.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040969,J1283,2019-04-29T04:00:00+00:00,2023-03-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Jefferson County,AR,DPP-2019,South,GIA,NRIS,White Bluff - Arsenal C and White Bluff - Arsenal D 115kV Line,269.99,269.99,0.00,0.00,0.00,0.00,Waste Heat Recovery,Co-gen,Withdrawn,,Not Started,2019-09-05T04:00:00+00:00,,,
3040970,J1284,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,ITC MIDWEST,Linn County,IA,DPP-2019,West,GIA,NRIS,Duane Arnold - Tiffin (MEC) 345 kV Line Tap,250.00,250.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-24T04:00:00+00:00,,,
3040971,J1285,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,ITC MIDWEST,Linn County,IA,DPP-2019,West,GIA,NRIS,Duane Arnold - Tiffin (MEC) 345 kV Line Tap,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-03-24T04:00:00+00:00,,,
3040972,J1243,2019-04-29T04:00:00+00:00,2022-05-15T04:00:00+00:00,AMEREN ILLINOIS,McDonough County,IL,DPP-2019,Central,GIA,E-NRIS,Macomb West #2 - Blandlnsville Tap 69kV Line,25.00,25.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040973,J1286,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,CLECO POWER LLC,Evangeline Parish,LA,DPP-2019,South,GIA,ERIS,Manuel 138 kV Substation,150.00,150.00,125.00,125.00,125.00,0.00,Solar,Photovoltaic,Done,,Under Construction,,2025-04-01T04:00:00+00:00,2021-11-29T05:00:00+00:00,2021-11-29T05:00:00+00:00
3040974,J1273,2019-04-29T04:00:00+00:00,2023-09-29T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,"Marshall County,Starke County",IN,DPP-2019,Central,GIA,NRIS,Burr Oak - East Winnamac 138 kV Line Tap,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2019-11-05T05:00:00+00:00,,,
3040975,J1244,2019-04-29T04:00:00+00:00,2021-09-15T04:00:00+00:00,American Transmission Co. LLC,Houghton County,MI,DPP-2019,East (ATC),GIA,NRIS,Winona - Toivola - Portage Tap - Atlantic Mine 69kV Line,38.40,38.40,38.40,38.40,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2022-03-08T05:00:00+00:00,,,
3040976,J1287,2019-04-29T04:00:00+00:00,2022-07-01T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Tunica County,MS,DPP-2019,South,GIA,NRIS,Tunica - Crenshaw 115kV Line,50.00,50.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-05T04:00:00+00:00,,,
3040977,J1274,2019-04-29T04:00:00+00:00,2022-07-01T04:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",Posey County,IN,DPP-2019,Central,GIA,NRIS,Point 69kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040978,J1245,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Arkansas County,AR,DPP-2019,South,GIA,NRIS,Stuttgart Ricuskey - Woodward 230 kV,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3040979,J1288,2019-04-29T04:00:00+00:00,2023-08-01T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Vermillion County,IN,DPP-2019,Central,GIA,NRIS,Cayuga - Sugar Creek 345kVLine,606.70,667.20,0.00,0.00,0.00,0.00,Gas,Combined Cycle,Withdrawn,,Not Started,2020-04-16T04:00:00+00:00,,,
3040980,J1275,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,BIG RIVERS ELECTRIC CORPORATION,Henderson County,KY,DPP-2019,Central,GIA,NRIS,Henderson 161 kV Substation,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040981,J1246,2019-04-29T04:00:00+00:00,2023-10-31T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Iberville Parish,LA,DPP-2019,South,GIA,NRIS,Bayou Labutte 500kV Substation,725.20,725.20,705.00,705.00,705.20,705.20,Gas,Combined Cycle,Done,,Not Started,,2025-09-20T04:00:00+00:00,2022-04-06T04:00:00+00:00,2022-04-06T04:00:00+00:00
3040982,J1253,2019-04-29T04:00:00+00:00,2021-08-01T04:00:00+00:00,American Transmission Co. LLC,Fond du Lac County,WI,DPP-2019,East (ATC),GIA,NRIS,South Fond Du Lac to Fitzgerald 345 kV line,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Withdrawn,,Withdrawn,2024-10-18T04:00:00+00:00,2024-08-01T04:00:00+00:00,,2022-11-14T05:00:00+00:00
3040983,J1276,2019-04-29T04:00:00+00:00,2022-07-01T04:00:00+00:00,"Southern Indiana Gas & Electric Company d/b/a Vectren Energy Delivery of Indiana, Inc.",Posey County,IN,DPP-2019,Central,GIA,ERIS,Point 69kV Substation,100.00,100.00,100.00,47.10,100.00,0.00,Hybrid,Solar/Battery,Withdrawn,,Not Started,2023-03-07T05:00:00+00:00,,,2023-01-30T05:00:00+00:00
3040984,J1247,2019-04-29T04:00:00+00:00,2020-08-01T04:00:00+00:00,CLECO POWER LLC,"St. Mary,St. Mary Parish",LA,DPP-2019,South,GIA,ERIS,Ivanhoe 138kV Substation,16.98,16.98,30.98,0.00,30.98,0.00,Waste Heat Recovery,Co-gen,Done,,Under Construction,,2021-10-31T04:00:00+00:00,2022-05-31T04:00:00+00:00,2020-03-11T04:00:00+00:00
3040985,J1254,2019-04-29T04:00:00+00:00,2023-10-31T04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",Knox County,IN,DPP-2019,Central,GIA,NRIS,Merom - Gibson - Wheatland 345kV Line,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-08-05T04:00:00+00:00,,,
3040986,J1277,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY TEXAS, INC.",Liberty County,TX,DPP-2019,South,GIA,NRIS,Pintail 138 kV Substation,130.00,130.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3040987,J1248,2019-04-29T04:00:00+00:00,2021-08-01T04:00:00+00:00,METC,Calhoun County,MI,DPP-2019,East (ITC),GIA,NRIS,Marshall - Black Stone 138 kV line,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Not Started,,2025-09-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3040988,J1255,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,METC,Ionia County,MI,DPP-2019,East (ITC),GIA,NRIS,Marquette - Vergennes 138 kV Line Tap,200.00,200.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2025-10-30T04:00:00+00:00,2022-10-31T04:00:00+00:00,2022-10-31T04:00:00+00:00
3040989,J1278,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,"ENTERGY TEXAS, INC.",Polk County,TX,DPP-2019,South,GIA,NRIS,Corrigan Bulk - Staley 138kV Line,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-05T04:00:00+00:00,,,
3040990,J1249,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,COOPERATIVE ENERGY,Lamar County,MS,DPP-2019,South,GIA,NRIS,Morrow 161 kV Substation,600.00,600.00,600.00,600.00,600.00,600.00,Gas,Combined Cycle,Done,,In Service,,2022-07-24T04:00:00+00:00,2022-01-20T05:00:00+00:00,2022-01-21T05:00:00+00:00
3040991,J1289,2019-04-29T04:00:00+00:00,2022-04-20T04:00:00+00:00,AMEREN ILLINOIS,Morgan County,IL,DPP-2019,Central,GIA,NRIS,Turner - Austin 345kV Line,200.00,200.00,200.00,200.00,200.00,200.00,Wind,Wind Turbine,Done,,In Service,,2024-11-01T04:00:00+00:00,,2022-11-14T05:00:00+00:00
3040992,J1256,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,ITC MIDWEST,Washtenaw County,MI,DPP-2019,East (ITC),GIA,NRIS,Dorset 120 kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-05-06T04:00:00+00:00,,,
3040993,J1279,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,"ENTERGY TEXAS, INC.",Hardin County,TX,DPP-2019,South,GIA,NRIS,Rye - Cypress 138kV Line,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-18T04:00:00+00:00,,,
3040994,J1250,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Clay County,AR,DPP-2019,South,GIA,NRIS,Datto-Corning North 161 kV line,35.00,35.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3040995,J1290,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,CLECO POWER LLC,Evangeline Parish,LA,DPP-2019,South,GIA,NRIS,Manuel 138 kV Substation,25.00,25.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3040996,J1257,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Tangipahoa Parish,LA,DPP-2019,South,GIA,NRIS,Chicken Farm - Amite 115 kV Line,20.00,20.00,20.00,20.00,20.00,20.00,Battery Storage,Battery Storage,Done,,Under Construction,,2024-09-24T04:00:00+00:00,2021-11-30T05:00:00+00:00,2021-11-30T05:00:00+00:00
3040997,J1280,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Monroe County,AR,DPP-2019,South,GIA,NRIS,Brinkley East - Clarendon 115kV Line,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-05T04:00:00+00:00,,,
3040998,J1251,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,American Transmission Co. LLC,Marquette County,MI,DPP-2019,East (ATC),GIA,NRIS,Arnold - Perkins 138 kV Line Tap,100.00,100.00,100.00,100.00,100.00,80.00,Solar,Photovoltaic,Done,,Under Construction,,2025-06-12T04:00:00+00:00,2022-09-08T04:00:00+00:00,2022-09-09T04:00:00+00:00
3040999,J1258,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Lonoke County,AR,DPP-2019,South,GIA,NRIS,KEO EHV 500 kV Substation,50.00,50.00,50.00,50.00,50.00,50.00,Solar,Photovoltaic,Done,,Not Started,,2024-10-15T04:00:00+00:00,2021-11-29T05:00:00+00:00,
3041000,J1291,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY LOUISIANA, LLC",Catahoula Parish,LA,DPP-2019,South,GIA,NRIS,Standard - Red Gum 115 kV Line Tap,100.00,100.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-01-14T05:00:00+00:00,,,
3041001,J1281,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,"ENTERGY ARKANSAS, LLC",Ashley County,AR,DPP-2019,South,GIA,NRIS,Crossett - Monticello East 115kV Line,75.00,75.00,75.00,75.00,75.00,75.00,Solar,Photovoltaic,Done,,Not Started,,2024-10-31T04:00:00+00:00,,2022-01-28T05:00:00+00:00
3041002,J1252,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,American Transmission Co. LLC,Marquette County,MI,DPP-2019,East (ATC),GIA,NRIS,Arnold - Perkins 138 kV Line Tap,20.00,20.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-02-08T05:00:00+00:00,,,
3041003,J1259,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC",Pike County,MS,DPP-2019,South,GIA,NRIS,Colonial Pipeline - Kentwood 115 kV Line,50.00,50.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2020-08-04T04:00:00+00:00,,,
3041004,J1292,2019-04-29T04:00:00+00:00,2021-05-01T04:00:00+00:00,METC,Ionia County,MI,DPP-2019,East (ITC),GIA,ERIS,Thompson Road 138kV Substation,198.00,198.00,198.00,198.00,198.00,0.00,Wind,Wind Turbine,Done,,Not Started,,2024-09-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3041005,J1282,2019-04-29T04:00:00+00:00,2022-03-01T05:00:00+00:00,CLECO POWER LLC,Beauregard Parish,LA,DPP-2019,South,GIA,NRIS,Cooper - Penton Road 230kV Line,200.00,200.00,200.00,200.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2021-03-18T04:00:00+00:00,,,
3041006,J1260,2019-04-29T04:00:00+00:00,2021-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Desha County,AR,DPP-2019,South,GIA,NRIS,Dumas - Reed 115kV Line,164.00,164.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-05T04:00:00+00:00,,,
3041007,J1261,2019-04-29T04:00:00+00:00,2021-10-01T04:00:00+00:00,"ENTERGY ARKANSAS, LLC",Monroe County,AR,DPP-2019,South,GIA,NRIS,Clarendon - Brinkley East 115kV Line,90.00,90.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-08-05T04:00:00+00:00,,,
3041008,J1262,2019-04-29T04:00:00+00:00,2019-06-01T04:00:00+00:00,ITC MIDWEST,Wayne County,MI,DPP-2019,East (ITC),GIA,ERIS,Waterman 120kV Substation,25.00,25.00,25.00,0.00,25.00,0.00,Gas,Combined Cycle,Done,,Not Started,,2022-06-01T04:00:00+00:00,2022-08-17T04:00:00+00:00,2022-08-17T04:00:00+00:00
3041009,J1323,2019-04-29T04:00:00+00:00,2023-10-30T04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,LaGrange County,IN,DPP-2019,Central,GIA,NRIS,Lagrange 138 kV Substation,25.00,25.00,25.00,25.00,25.00,25.00,Battery Storage,Battery Storage,Done,,Not Started,,2025-06-01T04:00:00+00:00,,2023-01-30T05:00:00+00:00
3041010,J1313,2019-04-29T04:00:00+00:00,2022-06-30T04:00:00+00:00,ITC MIDWEST,Greene County,IA,DPP-2019,West,GIA,NRIS,161kV bus at Karma substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Not Started,,2025-06-30T04:00:00+00:00,2023-01-26T05:00:00+00:00,2023-01-26T05:00:00+00:00
3041011,J1324,2019-04-29T04:00:00+00:00,2022-04-20T04:00:00+00:00,AMEREN ILLINOIS,Montgomery County,IL,,,,NRIS,Midway 138kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2020-05-11T04:00:00+00:00,,,
3041012,J1325,2019-04-29T04:00:00+00:00,2022-06-30T04:00:00+00:00,ITC MIDWEST,Rock County,MN,DPP-2019,West,GIA,NRIS,Magnolia 161 kV substation,200.00,200.00,80.00,80.00,80.00,72.00,Solar,Photovoltaic,Done,,Under Construction,,2025-06-30T04:00:00+00:00,2022-08-23T04:00:00+00:00,2022-08-23T04:00:00+00:00
3041013,J1314,2019-04-29T04:00:00+00:00,2022-06-30T04:00:00+00:00,DAIRYLAND POWER COOPERATIVE,Polk County,WI,DPP-2019,West,GIA,NRIS,Apple River 161 kV Substation,100.00,100.00,100.00,100.00,100.00,100.00,Solar,Photovoltaic,Done,,Under Construction,,2025-06-30T04:00:00+00:00,2022-08-26T04:00:00+00:00,2022-08-26T04:00:00+00:00
3041014,J1326,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,American Transmission Co. LLC,Dane County,WI,DPP-2019,East (ATC),GIA,NRIS,Rockdale 345 kV Substation,75.00,75.00,75.00,75.00,75.00,75.00,Battery Storage,Battery Storage,Done,,Not Started,,2025-06-01T04:00:00+00:00,,2022-11-14T05:00:00+00:00
3041015,J1315,2019-04-29T04:00:00+00:00,2022-06-30T04:00:00+00:00,NORTHERN STATES POWER COMPANY,"Cottonwood County,Murray County,Redwood County",MN,DPP-2019,West,GIA,NRIS,Lyon County - Cedar Mountain 345 kV Line Tap,600.00,600.00,600.00,600.00,600.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2022-09-01T04:00:00+00:00,,,
3041016,J1327,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,METC,Ionia County,MI,DPP-2019,East (ITC),GIA,NRIS,Marquette - Vergennes 138 kV Line Tap,20.00,20.00,0.00,0.00,0.00,0.00,Battery Storage,Battery Storage,Withdrawn,,Not Started,2021-02-08T05:00:00+00:00,,,
3041017,J1316,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,American Transmission Co. LLC,Kenosha County,WI,DPP-2019,East (ATC),GIA,NRIS,Paris 138 kV Substation,50.00,50.00,50.00,50.00,50.00,50.00,Battery Storage,Battery Storage,Done,,Not Started,,2025-10-30T04:00:00+00:00,,2022-11-14T05:00:00+00:00
3041018,J1328,2019-04-29T04:00:00+00:00,2022-04-20T04:00:00+00:00,OTTER TAIL POWER COMPANY,Grant County,SD,DPP-2019,West,GIA,NRIS,Big Stone South 345kV Sub,100.00,100.00,100.00,100.00,0.00,0.00,Solar,Photovoltaic,Withdrawn,,Not Started,2022-02-22T05:00:00+00:00,,,
3041019,J1317,2019-04-29T04:00:00+00:00,2022-10-01T04:00:00+00:00,ITC MIDWEST,Sanilac County,MI,DPP-2019,East (ITC),GIA,NRIS,Bennet 120kV Substation,150.00,150.00,0.00,0.00,0.00,0.00,Wind,Wind Turbine,Withdrawn,,Not Started,2020-01-03T05:00:00+00:00,,,
3041020,J1329,2019-04-29T04:00:00+00:00,2022-10-30T04:00:00+00:00,ITC MIDWEST,Washtenaw County,MI,DPP-2019,East (ITC),GIA,NRIS,Majestic - Milan 345 kV Line Tap,20.00,20.00,20.00,20.00,20.00,20.00,Battery Storage,Battery Storage,Done,,Under Construction,,2025-10-30T04:00:00+00:00,2022-10-31T04:00:00+00:00,2022-10-31T04:00:00+00:00
